  Analyzer:  ;  PQM-710 (BR0070)  
  Recording start:   ;  2024-08-23 19:26:10.467  
  Recording stop:   ;  2024-08-23 19:47:15.017  
  Time:  ;  (UTC-6)  
  Flag:  ;
  E  - event  ;
  Ef - event (Fast stream data)  ;
  P  - PLL no synchronization  ;
  Pf - PLL no synchronization (Fast stream data)  ;
  G  - GPS no synchronization  ;
  Gf - GPS no synchronization (Fast stream data)  ;
  T  - time resynchronization  ;
  Tf - time resynchronization (Fast stream data)  ;
  A  - A/D overflow  ;
  Af - A/D overflow (Fast stream data)  ;

;;'E / Ef';'P / Pf';'G / Gf';'T / Tf';'A / Af';  Date        ;  Time (UTC-6)  ;  f L1 avg. 3 s [Hz]  ;  U L1 avg. 3 s [V]  ;  I *L1 avg. 3 s [A]  ;  I *N avg. 3 s [A]  
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:47.959  ;  60,00               ;  12,052             ;  0,15791             ;  0,56246            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:50.958  ;  60,00               ;  12,050             ;  0,15882             ;  0,56345            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:53.957  ;  60,01               ;  12,052             ;  0,15794             ;  0,56492            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:56.956  ;  60,01               ;  12,053             ;  0,15536             ;  0,56244            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:59.955  ;  60,01               ;  12,052             ;  0,15811             ;  0,56368            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:02.954  ;  60,02               ;  12,050             ;  0,15689             ;  0,56216            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:05.953  ;  60,02               ;  12,053             ;  0,15857             ;  0,56369            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:08.953  ;  60,02               ;  12,052             ;  0,15959             ;  0,56259            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:11.952  ;  60,02               ;  12,052             ;  0,16105             ;  0,56516            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:14.953  ;  60,02               ;  12,053             ;  0,15969             ;  0,56382            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:17.953  ;  60,02               ;  12,053             ;  0,16028             ;  0,56375            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:20.954  ;  60,01               ;  12,053             ;  0,15945             ;  0,56276            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:23.956  ;  59,99               ;  12,047             ;  0,15966             ;  0,56300            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:26.957  ;  59,99               ;  12,050             ;  0,15926             ;  0,56270            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:29.958  ;  59,99               ;  12,049             ;  0,15934             ;  0,56411            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:32.958  ;  59,98               ;  12,051             ;  0,15897             ;  0,56321            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:35.959  ;  59,98               ;  12,049             ;  0,15966             ;  0,56357            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:38.960  ;  59,98               ;  12,047             ;  0,15986             ;  0,56405            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:41.961  ;  59,98               ;  12,048             ;  0,16080             ;  0,56337            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:44.963  ;  59,98               ;  12,045             ;  0,15819             ;  0,56243            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:47.964  ;  59,98               ;  12,045             ;  0,15969             ;  0,56277            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:50.965  ;  59,98               ;  12,045             ;  0,16000             ;  0,56350            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:53.966  ;  59,97               ;  12,045             ;  0,15789             ;  0,56283            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:56.966  ;  59,97               ;  12,050             ;  0,16027             ;  0,56368            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:43:59.966  ;  59,97               ;  12,052             ;  0,16074             ;  0,56320            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:02.966  ;  59,99               ;  12,055             ;  0,15890             ;  0,56451            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:05.967  ;  59,99               ;  12,048             ;  0,16038             ;  0,56359            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:08.967  ;  59,99               ;  12,049             ;  0,15940             ;  0,56312            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:11.968  ;  59,99               ;  12,049             ;  0,15933             ;  0,56271            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:14.969  ;  59,99               ;  12,049             ;  0,16078             ;  0,56308            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:17.970  ;  59,99               ;  12,050             ;  0,15942             ;  0,56297            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:20.971  ;  59,99               ;  12,052             ;  0,15768             ;  0,56224            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:23.973  ;  59,98               ;  12,049             ;  0,15866             ;  0,56405            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:26.975  ;  59,98               ;  12,047             ;  0,15730             ;  0,56316            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:29.977  ;  59,98               ;  12,046             ;  0,15905             ;  0,56468            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:32.979  ;  59,96               ;  12,046             ;  0,15965             ;  0,56218            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:35.981  ;  59,96               ;  12,053             ;  0,16102             ;  0,56341            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:38.983  ;  59,96               ;  12,049             ;  0,16026             ;  0,56421            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:41.984  ;  59,96               ;  12,052             ;  0,16094             ;  0,56330            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:44.986  ;  59,96               ;  12,046             ;  0,15932             ;  0,56286            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:47.988  ;  59,96               ;  12,044             ;  0,15972             ;  0,56345            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:50.989  ;  59,96               ;  12,046             ;  0,15968             ;  0,56264            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:53.990  ;  59,96               ;  12,043             ;  0,16055             ;  0,56229            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:56.991  ;  59,96               ;  12,046             ;  0,15974             ;  0,56263            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:44:59.990  ;  59,96               ;  12,051             ;  0,16072             ;  0,56365            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:02.989  ;  59,99               ;  12,051             ;  0,16032             ;  0,56426            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:05.987  ;  59,99               ;  12,051             ;  0,16000             ;  0,56395            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:08.985  ;  59,99               ;  12,045             ;  0,15929             ;  0,56232            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:11.983  ;  60,02               ;  12,045             ;  0,15995             ;  0,56170            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:14.982  ;  60,03               ;  12,044             ;  0,15899             ;  0,56261            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:17.982  ;  60,03               ;  12,043             ;  0,15828             ;  0,56264            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:20.981  ;  60,03               ;  12,040             ;  0,15868             ;  0,56296            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:23.982  ;  60,02               ;  12,043             ;  0,15878             ;  0,56252            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:26.982  ;  60,02               ;  12,047             ;  0,15629             ;  0,56263            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:29.982  ;  60,02               ;  12,048             ;  0,15727             ;  0,56221            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:32.983  ;  59,99               ;  12,048             ;  0,15734             ;  0,56173            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:35.984  ;  59,99               ;  12,047             ;  0,15919             ;  0,56252            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:38.986  ;  59,99               ;  12,046             ;  0,15856             ;  0,56224            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:41.988  ;  59,98               ;  12,045             ;  0,15646             ;  0,56127            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:44.991  ;  59,97               ;  12,048             ;  0,15562             ;  0,56300            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:47.993  ;  59,97               ;  12,048             ;  0,15875             ;  0,56301            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:50.996  ;  59,96               ;  12,046             ;  0,15564             ;  0,56171            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:53.998  ;  59,95               ;  12,049             ;  0,15679             ;  0,56244            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:45:57.000  ;  59,95               ;  12,051             ;  0,15683             ;  0,56248            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:00.003  ;  59,95               ;  12,051             ;  0,15705             ;  0,56302            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:03.004  ;  59,95               ;  12,054             ;  0,15715             ;  0,56254            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:06.006  ;  59,95               ;  12,055             ;  0,15938             ;  0,56342            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:09.007  ;  59,95               ;  12,051             ;  0,15788             ;  0,56360            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:12.009  ;  59,96               ;  12,051             ;  0,15746             ;  0,56347            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:15.010  ;  59,97               ;  12,050             ;  0,16081             ;  0,56270            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:18.011  ;  59,97               ;  12,051             ;  0,15746             ;  0,56288            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:21.013  ;  59,97               ;  12,051             ;  0,15545             ;  0,56251            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:24.013  ;  59,97               ;  12,050             ;  0,15823             ;  0,56376            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:27.014  ;  59,97               ;  12,046             ;  0,15998             ;  0,56318            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:30.015  ;  59,97               ;  12,042             ;  0,15900             ;  0,56222            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:33.016  ;  59,99               ;  12,042             ;  0,15908             ;  0,56318            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:36.017  ;  59,99               ;  12,043             ;  0,15626             ;  0,56306            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:39.018  ;  59,99               ;  12,047             ;  0,15495             ;  0,56180            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:42.020  ;  59,98               ;  12,047             ;  0,15781             ;  0,56277            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:45.020  ;  59,97               ;  12,052             ;  0,15677             ;  0,56225            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:48.021  ;  59,97               ;  12,053             ;  0,15732             ;  0,56271            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:51.021  ;  59,98               ;  12,054             ;  0,15914             ;  0,56265            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:54.021  ;  59,99               ;  12,040             ;  0,16086             ;  0,56150            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:46:57.021  ;  59,99               ;  12,048             ;  0,15864             ;  0,56158            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:00.020  ;  59,99               ;  12,050             ;  0,15554             ;  0,56133            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:03.020  ;  60,00               ;  12,047             ;  0,15672             ;  0,56131            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:06.020  ;  60,00               ;  12,048             ;  0,15641             ;  0,56115            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:09.019  ;  60,00               ;  12,046             ;  0,15621             ;  0,56187            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:12.018  ;  60,01               ;  12,045             ;  0,15620             ;  0,56269            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:47:15.017  ;  60,01               ;  12,044             ;  0,15554             ;  0,56352            
